"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8352733.69927924 19340150.616748 5879016.58029299 137926.773757062 225592.52660981 38070.164272932 177883.484100267 177464.18702493 20227.0804517447 87614.2533628179 225863.510759002 45021.5661667868 243.826529032233 5218.87769040317 6545.43222992821 3408855.63643397 6876718.46954518 1279863.48034204 1.32653760557205 85.8116227122693 332.304917796275 0 0 3705.48734689736 0 0 0.310941237818139 0 0 0.0124808682963492 0 0 0.00585414848881745 0 0 0.000460821139861536 0 0 1197.57423797932 0 0 0.00000382919217377545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1463824.83996877
"3" 2 8330068.26981958 19289811.7307328 5744476.36293507 136900.218925975 236105.614115221 38212.0747812678 174184.608977825 175163.12687343 19839.9221516032 85792.4193472868 222934.888748002 44159.8267245363 238.795213245558 5155.42625933005 6422.08898772504 3438072.06289669 6921752.91379172 1259561.99258966 2.62481939726032 170.299479502098 657.946155399013 0 0 131494.05070775 0 0 29.7946325707132 0 0 1.1816056458065 0 0 0.55423186444485 0 0 0.0436450541760894 0 0 29124.1605470603 0 0 0.000304798864181408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"4" 3 8307568.89541518 19239327.8418671 5609916.07400971 135883.998077724 245087.452091332 38203.514083922 170762.98091715 173791.391740884 19496.3374278179 84107.1398547155 221189.044033853 43395.0736296593 234.162307230631 5121.03490611854 6313.59221123976 3466697.92630749 6966323.23559504 1238886.53954033 3.8971205103117 253.99976570631 977.782221033214 0 0 259382.532686197 0 0 109.331848374694 0 0 8.25931543600614 0 0 3.87403006187519 0 0 0.304513309001341 0 0 57286.7804479518 0 0 0.0040349622648465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"5" 4 8285215.4656187 19188666.0930209 5475656.48800957 134894.902749147 252810.577650848 38072.1565723477 167591.563853222 173153.008002487 19185.5488372516 82545.0986142735 220376.555639528 42703.318379689 229.886251663477 5109.30637975461 6216.09938929566 3494776.93744357 7010641.12729495 1217921.54220158 5.14546942315656 337.33201153142 1292.45853243076 0 0 387045.644027256 0 0 231.279818259728 0 0 25.6133819928891 0 0 12.0139511071546 0 0 0.942576096916158 0 0 85616.8755503191 0 0 0.0187728092842172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"6" 5 8262990.93832501 19137803.5971389 5341695.7795362 133944.254048985 259495.237655484 37840.0188581123 164647.680977084 173089.954811672 18899.0383550609 81095.1264513996 220296.306123946 42065.6014999742 225.932407353875 5115.11498721675 6126.59482056984 3522348.69609977 7054873.16705013 1196676.82858629 6.37169040025087 420.622232705607 1602.44906440837 0 0 514482.004841029 0 0 389.28129797898 0 0 56.3969802796726 0 0 26.452991013028 0 0 2.07159563869656 0 0 114117.426067602 0 0 0.0555058480921326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"7" 6 8240880.84974322 19086725.4938725 5208033.47382544 133039.217530385 265319.447174001 37524.611081894 161912.035237341 173474.848197121 18630.0791532507 79747.7188482426 220786.170432699 41466.9503733645 222.271503254341 5134.35776923149 6042.71581022618 3549449.3297012 7099149.56100806 1175159.08593806 7.57743635880919 504.121546367948 1908.09333682775 0 0 641689.939691014 0 0 578.039452901373 0 0 102.80326442263 0 0 48.2198482329372 0 0 3.76939689144712 0 0 142792.091217903 0 0 0.12760957292278 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"8" 7 8218872.91660096 19035423.3827564 5074670.16604885 132183.825940237 270427.115853506 37139.8717403638 159367.958872207 174205.029275522 18373.3640636591 78494.6663101913 221715.49180521 40895.5522707252 218.878446115945 5163.7538519945 5962.61503307712 3576111.98961587 7143571.2053045 1153372.51351682 8.76421442423325 588.021152855727 2209.62564401847 0 0 768667.542504341 0 0 793.126638891232 0 0 166.270421600604 0 0 77.9891041421322 0 0 6.08573897709574 0 0 171645.027227714 0 0 0.250046819750246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"9" 8 8196956.71267892 18983894.0618052 4941607.29789637 131379.771403851 274934.602257314 36696.9092178744 157000.84089371 175197.79586989 18124.7114042443 77328.7723804839 222979.012925315 40342.0995771891 215.731411160761 5200.68298015782 5884.8518013965 3602367.23782603 7188215.37979739 1131319.33912247 9.9334058454356 672.464364743365 2507.19809642692 0 0 895412.727215811 0 0 1030.828890876 0 0 247.646310042887 0 0 116.15844645383 0 0 9.04860783817217 0 0 200680.744667936 0 0 0.438745076782021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"10" 9 8175123.40443616 18932138.5104019 4808846.9795818 130627.018151517 278936.007274614 36204.59065271 154797.690794914 176386.551855104 17880.8318335372 76243.6387497336 224491.975088315 39799.2708552924 212.811147912893 5243.05545673265 5808.30610588755 3628243.35043813 7233140.3436518 1109000.22808721 11.0862816256352 757.55627158061 2800.89879798339 0 0 1021923.26710966 0 0 1288.01909309684 0 0 347.320589840509 0 0 162.91064514676 0 0 12.6692425257633 0 0 229903.99729003 0 0 0.710115287926743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
"11" 10 8153365.53411265 18880161.0693523 4676391.84819748 129924.274689885 282507.446736586 35670.0092241195 152746.807036461 177717.69991365 17639.1437555333 75233.501973182 226186.163526464 39261.3199719934 210.100451593978 5289.20748504301 5732.11074707838 3653766.55772136 7278389.04149101 1086414.60664788 12.2240148767922 843.371494974801 3090.76616879254 0 0 1148196.82510623 0 0 1562.05343593965 0 0 465.330471993371 0 0 218.263154032122 0 0 16.946137009128 0 0 259319.696298138 0 0 1.08068378495492 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1464219.74682136
