"time" "POP.S1" "POP.S2" "POP.S3" "POP.E1" "POP.E2" "POP.E3" "POP.A1" "POP.A2" "POP.A3" "POP.I1" "POP.I2" "POP.I3" "POP.H1" "POP.H2" "POP.H3" "POP.R1" "POP.R2" "POP.R3" "POP.D1" "POP.D2" "POP.D3" "POP.Sv1" "POP.Sv2" "POP.Sv3" "POP.Ev1" "POP.Ev2" "POP.Ev3" "POP.Av1" "POP.Av2" "POP.Av3" "POP.Iv1" "POP.Iv2" "POP.Iv3" "POP.Hv1" "POP.Hv2" "POP.Hv3" "POP.Rv1" "POP.Rv2" "POP.Rv3" "POP.Dv1" "POP.Dv2" "POP.Dv3" "POP.Sw1" "POP.Sw2" "POP.Sw3" "POP.Ew1" "POP.Ew2" "POP.Ew3" "POP.Aw1" "POP.Aw2" "POP.Aw3" "POP.Iw1" "POP.Iw2" "POP.Iw3" "POP.Hw1" "POP.Hw2" "POP.Hw3" "POP.Rw1" "POP.Rw2" "POP.Rw3" "POP.Dw1" "POP.Dw2" "POP.Dw3" "VAX"
"1" 0 8375588.98984994 19390389.8031044 5889017.29389153 138939.689572335 213210.830653627 37818.0125673964 181892.279260003 180937.564618909 20670.2366761431 89588.734560897 230284.173151339 46007.9461501251 249.306756825015 5319.36694017483 6688.08571898084 3379000 6830952.26153157 1272778.42499583 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1311586.93009301
"2" 1 8348412.63210606 19330594.0160977 5878686.51001953 141899.776581248 234382.092167497 39257.9387164155 178107.992425828 177784.925252617 20255.0107295348 87724.8320903331 226271.723048785 45083.7335592872 244.161075036516 5229.12919819906 6555.25733321861 3408868.27857287 6876746.24601831 1280076.19839712 1.32714862940129 85.8682168746384 332.472165921774 0 0 2743.51078307254 0 0 0.83653958406708 0 0 0.0332607314514027 0 0 0.0204606405432001 0 0 0.00137029222575316 0 0 988.47665148893 0 0 0.0000131568180397639 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418152.96185512
"3" 2 8321117.12497341 19269801.3056729 5781076.74537863 144501.159875379 253117.673962147 40518.438756814 175024.014433435 176371.810289146 19945.2421800252 86205.8578552737 224473.213095276 44394.2487232819 240.042844295439 5193.96052555216 6459.04386901452 3438168.17056256 6921965.30504361 1268171.1382409 2.62945564933024 170.731411333259 659.222389015211 0 0 92146.0799151589 0 0 63.2868454656935 0 0 2.29855009891662 0 0 1.41397393539542 0 0 0.0947328329436689 0 0 20542.7456705008 0 0 0.000774325590779432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"4" 3 8293657.86853256 19207911.3189495 5683353.98416182 146841.514185003 269895.184827836 41584.7358459208 172533.176872124 176360.68417572 19720.8591070339 84979.0274146281 224459.052587279 43894.8154317852 236.786869117622 5202.74576027009 6392.18016216527 3467006.71413769 6967009.6206026 1255996.68906137 3.91198886983104 255.393096800684 981.904926495059 0 0 181527.484393362 0 0 233.828225754093 0 0 16.0169528657108 0 0 9.85297378867077 0 0 0.658935469518058 0 0 40266.9798002936 0 0 0.0100218681395302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"5" 4 8265997.1594784 19144844.7249906 5585738.40685479 148996.727930759 285097.341927449 42494.130977196 170548.991555182 177479.77876702 19564.9272074353 84001.7421092687 225883.354794389 43547.7412036463 234.260496995758 5246.58342238503 6348.57774344264 3495474.93941122 7012201.72174426 1243630.63830998 5.17901817961243 340.494353870167 1301.83555901513 0 0 270655.803088059 0 0 499.551682290516 0 0 49.9633122873303 0 0 30.7353845946646 0 0 2.05168678856898 0 0 60115.5902942296 0 0 0.0466962364265335 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"6" 5 8238103.03303867 19080539.4173127 5488226.52869283 151025.413287744 299030.473436865 43275.7602267206 169001.357211028 179510.151680236 19463.7975816243 83239.4744472228 228467.465774845 43322.6462300672 232.356813595625 5318.34495217998 6323.35998847307 3523650.93103012 7057801.60066569 1231095.19846828 6.43417161219361 426.546177483313 1620.05582643978 0 0 359524.834521417 0 0 849.968229738332 0 0 110.842787388637 0 0 68.1859457263865 0 0 4.54336570100328 0 0 80094.1394056978 0 0 0.138729900407127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"7" 6 8209948.34035205 19014947.4816443 5390817.22722515 152972.487951155 311939.397092118 43952.2874971482 167833.154633678 182275.274016768 19406.4290047916 82664.0910882296 231986.712384977 43194.954881633 230.989251712842 5412.32069652188 6312.60939783774 3551602.25616434 7104018.85877487 1218407.54083075 7.68055882668419 513.95539047685 1937.3873360346 0 0 448127.715074881 0 0 1276.55063546855 0 0 203.724203704597 0 0 125.322791173122 0 0 8.33569683456115 0 0 100209.594613776 0 0 0.320810816252368 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"8" 7 8181510.01463286 18948032.78025 5293511.33277242 154872.0144645 324019.367332078 44541.2605244049 166997.551402244 185632.666649012 19383.8516325537 82252.5253175232 236259.757553288 43144.7020208454 230.087328628749 5523.93608279039 6313.16790117752 3579387.88598563 7151022.44677779 1205580.73578078 8.9208686101623 603.04535504356 2254.47470007129 0 0 536457.04644088 0 0 1772.34955525065 0 0 332.385160453645 0 0 204.46974534738 0 0 13.5765734968017 0 0 120470.014563325 0 0 0.632628983800087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"9" 8 8152768.48622124 18879769.0247761 5196311.3008132 156749.455495345 335425.691692137 45056.1862028957 166455.863873194 189467.167001746 19388.7416322085 81985.723997245 241140.030729495 43155.5862136253 229.5932691145 5649.5236004112 6322.47871718824 3607059.71969784 7198948.48964904 1192624.50133917 10.1574460184824 694.072551049673 2571.81957288323 0 0 624504.998380182 0 0 2331.68463044727 0 0 499.587318102097 0 0 307.325668726304 0 0 20.3718384482359 0 0 140884.300170818 0 0 1.11750209679746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
"10" 9 8123707.21694121 18810138.2423724 5099220.94956849 158623.462338099 346281.462585828 45507.3823290676 166175.863888117 193685.515821354 19415.0842817431 81847.8135568336 246508.838318086 43214.2198529121 229.45933468141 5786.13990751812 6338.46132744468 3634663.79158776 7247906.56117912 1179545.79869055 11.3923533003168 787.239815671062 2889.80759987955 0 0 712263.3924453 0 0 2949.89538936426 0 0 707.295377229081 0 0 435.09916468602 0 0 28.7946168366002 0 0 161461.998052389 0 0 1.82130409885049 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418428.83131286
